drug_name,disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
almotriptan,migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
meloxicam,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
naproxen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
ibuprofen,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
chondroitin / glucosamine,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
diclofenac,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
nabumetone,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
etodolac,osteoarthritis,,,,,,,,,,,,,,,,,
alendronate,osteoporosis,,,,,,,,,,,,,,,,,
alendronate,osteoporosis,,,,,,,,,,,,,,,,,
calcium / vitamin d,osteoporosis,,,,,,,,,,,,,,,,,
calcium / vitamin d,osteoporosis,,,,,,,,,,,,,,,,,
denosumab,osteoporosis,,,,,,,,,,,,,,,,,
denosumab,osteoporosis,,,,,,,,,,,,,,,,,
risedronate,osteoporosis,,,,,,,,,,,,,,,,,
risedronate,osteoporosis,,,,,,,,,,,,,,,,,
ibandronate,osteoporosis,,,,,,,,,,,,,,,,,
ibandronate,osteoporosis,,,,,,,,,,,,,,,,,
raloxifene,osteoporosis,,,,,,,,,,,,,,,,,
raloxifene,osteoporosis,,,,,,,,,,,,,,,,,
calcitonin,osteoporosis,,,,,,,,,,,,,,,,,
calcitonin,osteoporosis,,,,,,,,,,,,,,,,,
teriparatide,osteoporosis,,,,,,,,,,,,,,,,,
teriparatide,osteoporosis,,,,,,,,,,,,,,,,,
zoledronic acid,osteoporosis,,,,,,,,,,,,,,,,,
zoledronic acid,osteoporosis,,,,,,,,,,,,,,,,,
oxycodone,pain,,,,,,,,,,,,,,,,,
acetaminophen,pain,,,,,,,,,,,,,,,,,
hydrocodone,pain,,,,,,,,,,,,,,,,,
acetaminophen / hydrocodone,pain,,,,,,,,,,,,,,,,,
ketorolac,pain,,,,,,,,,,,,,,,,,
acetaminophen / oxycodone,pain,,,,,,,,,,,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
clindamycin,pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm, chest_pain, fast_heart_rate, rusty_sputum,,,,,,
